presence_id:ID,cd_id,census_year:int,area_sqm:float,num_csds:int,:LABEL
CD_ON_Algoma_E_1911,CD_ON_Algoma_E,1911,185598515465.14,67,E93_Presence
CD_ON_Algoma_W-O_1911,CD_ON_Algoma_W-O,1911,47353382317.39,37,E93_Presence
CD_NS_Annapolis_1911,CD_NS_Annapolis,1911,3516176118.91,30,E93_Presence
CD_NS_Antigonish_1911,CD_NS_Antigonish,1911,1561894003.41,17,E93_Presence
CD_QC_Argenteuil_1911,CD_QC_Argenteuil,1911,2041411461.73,15,E93_Presence
CD_SK_Assiniboia_1911,CD_SK_Assiniboia,1911,19283679405.64,35,E93_Presence
CD_QC_Bagot_1911,CD_QC_Bagot,1911,912576986.61,16,E93_Presence
CD_SK_Battleford_1911,CD_SK_Battleford,1911,138655553210.4,53,E93_Presence
CD_QC_Beauce_1911,CD_QC_Beauce,1911,5158334933.08,39,E93_Presence
CD_QC_Beauharnois_1911,CD_QC_Beauharnois,1911,393990597.71,8,E93_Presence
CD_QC_Bellechasse_1911,CD_QC_Bellechasse,1911,1768292876.14,16,E93_Presence
CD_QC_Berthier_1911,CD_QC_Berthier,1911,5636492931.51,15,E93_Presence
CD_QC_Bonaventure_1911,CD_QC_Bonaventure,1911,9013421926.09,22,E93_Presence
CD_MB_Brandon_1911,CD_MB_Brandon,1911,7516695552.8,11,E93_Presence
CD_ON_Brant_1911,CD_ON_Brant,1911,933102348.81,6,E93_Presence
CD_ON_Brantford_1911,CD_ON_Brantford,1911,233791544.2,3,E93_Presence
CD_ON_Brockville_1911,CD_ON_Brockville,1911,775557882.45,5,E93_Presence
CD_QC_Brome_1911,CD_QC_Brome,1911,1312195385.53,9,E93_Presence
CD_ON_Bruce_N_1911,CD_ON_Bruce_N,1911,2531588880.37,16,E93_Presence
CD_ON_Bruce_S_1911,CD_ON_Bruce_S,1911,1812201802.61,12,E93_Presence
CD_AB_Calgary_1911,CD_AB_Calgary,1911,14554475670.27,19,E93_Presence
CD_NS_Cape_Breton_N._&_Victoria_1911,CD_NS_Cape_Breton_N._&_Victoria,1911,3723890383.17,28,E93_Presence
CD_NS_Cape_Breton_S._1911,CD_NS_Cape_Breton_S.,1911,2027216870.58,21,E93_Presence
CD_NB_Carleton_1911,CD_NB_Carleton,1911,3427847678.67,12,E93_Presence
CD_ON_Carleton_1911,CD_ON_Carleton,1911,1780678059.39,14,E93_Presence
CD_QC_Chambly_&_Verchères_1911,CD_QC_Chambly_&_Verchères,1911,923573225.33,24,E93_Presence
CD_QC_Champlain_1911,CD_QC_Champlain,1911,23163259517.23,26,E93_Presence
CD_QC_Charlevoix_1911,CD_QC_Charlevoix,1911,5878218965.56,16,E93_Presence
CD_NB_Charlotte_1911,CD_NB_Charlotte,1911,3676128975.22,19,E93_Presence
CD_QC_Chicoutimi_&_Saguenay_1911,CD_QC_Chicoutimi_&_Saguenay,1911,427105860771.22,70,E93_Presence
CD_QC_Châteauguay_1911,CD_QC_Châteauguay,1911,693171104.33,11,E93_Presence
CD_NS_Colchester_1911,CD_NS_Colchester,1911,3786859191.45,25,E93_Presence
CD_BC_Comox-Atlin_1911,CD_BC_Comox-Atlin,1911,383904078786.98,7,E93_Presence
CD_QC_Compton_1911,CD_QC_Compton,1911,3648297104.98,27,E93_Presence
CD_NS_Cumberland_1911,CD_NS_Cumberland,1911,4521900425.02,33,E93_Presence
CD_MB_Dauphin_1911,CD_MB_Dauphin,1911,67296950536.96,8,E93_Presence
CD_QC_Deux-Montagnes_1911,CD_QC_Deux-Montagnes,1911,737582427.44,14,E93_Presence
CD_NS_Digby_1911,CD_NS_Digby,1911,2801570120.55,25,E93_Presence
CD_QC_Dorchester_1911,CD_QC_Dorchester,1911,2464266489.98,19,E93_Presence
CD_QC_Drummond_&_Arthabaska_1911,CD_QC_Drummond_&_Arthabaska,1911,3217220458.65,41,E93_Presence
CD_ON_Dufferin_1911,CD_ON_Dufferin,1911,1562483669.93,9,E93_Presence
CD_ON_Dundas_1911,CD_ON_Dundas,1911,1062423685.01,8,E93_Presence
CD_ON_Durham_1911,CD_ON_Durham,1911,1709702022.99,10,E93_Presence
CD_AB_Edmonton_1911,CD_AB_Edmonton,1911,307169758191.24,19,E93_Presence
CD_ON_Elgin_E_1911,CD_ON_Elgin_E,1911,1004855114.97,8,E93_Presence
CD_ON_Elgin_W-O_1911,CD_ON_Elgin_W-O,1911,988736832.58,7,E93_Presence
CD_ON_Essex_N_1911,CD_ON_Essex_N,1911,674007074.81,9,E93_Presence
CD_ON_Essex_S_1911,CD_ON_Essex_S,1911,1320180064.62,15,E93_Presence
CD_ON_Frontenac_1911,CD_ON_Frontenac,1911,4377112628.12,18,E93_Presence
CD_QC_Gaspé_1911,CD_QC_Gaspé,1911,12137509928.49,28,E93_Presence
CD_ON_Glengarry_1911,CD_ON_Glengarry,1911,1300967157.2,7,E93_Presence
CD_NB_Gloucester_1911,CD_NB_Gloucester,1911,4843078256.83,10,E93_Presence
CD_ON_Grenville_1911,CD_ON_Grenville,1911,1267313675.91,9,E93_Presence
CD_ON_Grey_E_1911,CD_ON_Grey_E,1911,1891240246.32,9,E93_Presence
CD_ON_Grey_N_1911,CD_ON_Grey_N,1911,1277828172.23,8,E93_Presence
CD_ON_Grey_S_1911,CD_ON_Grey_S,1911,1573044928.19,9,E93_Presence
CD_NS_Guysborough_1911,CD_NS_Guysborough,1911,4385253579.81,29,E93_Presence
CD_ON_Haldimand_1911,CD_ON_Haldimand,1911,1346964344.07,15,E93_Presence
CD_NS_Halifax_City_&_County_1911,CD_NS_Halifax_City_&_County,1911,6218083302.45,48,E93_Presence
CD_ON_Halton_1911,CD_ON_Halton,1911,1022520352.75,9,E93_Presence
CD_ON_Hamilton_E_1911,CD_ON_Hamilton_E,1911,11179127.31,1,E93_Presence
CD_ON_Hamilton_W-O_1911,CD_ON_Hamilton_W-O,1911,9513344.39,1,E93_Presence
CD_NS_Hants_1911,CD_NS_Hants,1911,3253315281.09,20,E93_Presence
CD_ON_Hastings_E_1911,CD_ON_Hastings_E,1911,3551008304.75,16,E93_Presence
CD_ON_Hastings_W-O_1911,CD_ON_Hastings_W-O,1911,2838084422.52,13,E93_Presence
CD_QC_Hochelaga_1911,CD_QC_Hochelaga,1911,8813881.76,4,E93_Presence
CD_SK_Humboldt_1911,CD_SK_Humboldt,1911,30325104037.37,40,E93_Presence
CD_QC_Huntingdon_1911,CD_QC_Huntingdon,1911,987466924.51,11,E93_Presence
CD_ON_Huron_E_1911,CD_ON_Huron_E,1911,1174930607.77,9,E93_Presence
CD_ON_Huron_S_1911,CD_ON_Huron_S,1911,1309932373.75,10,E93_Presence
CD_ON_Huron_W-O_1911,CD_ON_Huron_W-O,1911,1115528114.1,7,E93_Presence
CD_NS_Inverness_1911,CD_NS_Inverness,1911,4241431972.67,28,E93_Presence
CD_QC_Jacques-Cartier_1911,CD_QC_Jacques-Cartier,1911,314095114.82,29,E93_Presence
CD_QC_Joliette_1911,CD_QC_Joliette,1911,7867085928.54,15,E93_Presence
CD_QC_Kamouraska_1911,CD_QC_Kamouraska,1911,2842419875.07,17,E93_Presence
CD_NB_Kent_1911,CD_NB_Kent,1911,4720822753.47,13,E93_Presence
CD_ON_Kent_E_1911,CD_ON_Kent_E,1911,1223274912.02,10,E93_Presence
CD_ON_Kent_W-O_1911,CD_ON_Kent_W-O,1911,1413220278.47,8,E93_Presence
CD_NS_Kings_1911,CD_NS_Kings,1911,2295122668.53,17,E93_Presence
CD_PE_Kings_1911,CD_PE_Kings,1911,1761486812.78,23,E93_Presence
CD_NB_Kings_&_Albert_1911,CD_NB_Kings_&_Albert,1911,5493925929.55,24,E93_Presence
CD_ON_Kingston_1911,CD_ON_Kingston,1911,9732095.96,2,E93_Presence
CD_BC_Kootenay_1911,CD_BC_Kootenay,1911,74161014558.11,15,E93_Presence
CD_QC_L'Assomption_1911,CD_QC_L'Assomption,1911,672121358.84,13,E93_Presence
CD_QC_L'Islet_1911,CD_QC_L'Islet,1911,2134179765.69,11,E93_Presence
CD_QC_Labelle_1911,CD_QC_Labelle,1911,10380444473.14,59,E93_Presence
CD_NL_Labrador_1911,CD_NL_Labrador,1911,55329493116.11,1,E93_Presence
CD_ON_Lambton_East_1911,CD_ON_Lambton_East,1911,1550106504.8,12,E93_Presence
CD_ON_Lambton_W-O_1911,CD_ON_Lambton_W-O,1911,1662504979.83,9,E93_Presence
CD_ON_Lanark_N_1911,CD_ON_Lanark_N,1911,1690722765.73,10,E93_Presence
CD_ON_Lanark_S_1911,CD_ON_Lanark_S,1911,1608965980.46,9,E93_Presence
CD_QC_Laprairie_&_Napierville_1911,CD_QC_Laprairie_&_Napierville,1911,857418739.91,14,E93_Presence
CD_QC_Laval_1911,CD_QC_Laval,1911,384486983.9,22,E93_Presence
CD_ON_Leeds_1911,CD_ON_Leeds,1911,1711133733.48,10,E93_Presence
CD_ON_Lennox_&_Addington_1911,CD_ON_Lennox_&_Addington,1911,3144335017.91,13,E93_Presence
CD_ON_Lincoln_1911,CD_ON_Lincoln,1911,906381735.41,14,E93_Presence
CD_MB_Lisgar_1911,CD_MB_Lisgar,1911,4442398536.55,7,E93_Presence
CD_ON_London_1911,CD_ON_London,1911,30121305.2,1,E93_Presence
CD_QC_Lotbinière_1911,CD_QC_Lotbinière,1911,1934833053.72,19,E93_Presence
CD_NS_Lunenburg_1911,CD_NS_Lunenburg,1911,3269059801.15,40,E93_Presence
CD_QC_Lévis_1911,CD_QC_Lévis,1911,694603560.79,16,E93_Presence
CD_MB_Macdonald_1911,CD_MB_Macdonald,1911,10410142993.74,17,E93_Presence
CD_SK_Mackenzie_1911,CD_SK_Mackenzie,1911,21306311581.73,17,E93_Presence
CD_AB_Macleod_1911,CD_AB_Macleod,1911,24466824751.46,24,E93_Presence
CD_QC_Maisonneuve_1911,CD_QC_Maisonneuve,1911,33031113.74,10,E93_Presence
CD_MB_Marquette_1911,CD_MB_Marquette,1911,13415084026.94,9,E93_Presence
CD_QC_Maskinongé_1911,CD_QC_Maskinongé,1911,4026607332.62,13,E93_Presence
CD_AB_Medicine_Hat_1911,CD_AB_Medicine_Hat,1911,65879486839.71,24,E93_Presence
CD_ON_Middlesex_E_1911,CD_ON_Middlesex_E,1911,1192958164.47,4,E93_Presence
CD_ON_Middlesex_N_1911,CD_ON_Middlesex_N,1911,1220730008.65,9,E93_Presence
CD_ON_Middlesex_W-O_1911,CD_ON_Middlesex_W-O,1911,1084864976.05,9,E93_Presence
CD_QC_Missisquoi_1911,CD_QC_Missisquoi,1911,968945965.43,18,E93_Presence
CD_QC_Montcalm_1911,CD_QC_Montcalm,1911,11011998317.77,14,E93_Presence
CD_QC_Montmagny_1911,CD_QC_Montmagny,1911,1735164554.3,12,E93_Presence
CD_QC_Montmorency_1911,CD_QC_Montmorency,1911,5776774715.36,14,E93_Presence
"CD_QC_Montréal,_St._Antoine_1911","CD_QC_Montréal,_St._Antoine",1911,4471403.59,3,E93_Presence
"CD_QC_Montréal,_St._Jacques_1911","CD_QC_Montréal,_St._Jacques",1911,2072523.3,3,E93_Presence
"CD_QC_Montréal,_St._Laurent_1911","CD_QC_Montréal,_St._Laurent",1911,2333571.05,2,E93_Presence
"CD_QC_Montréal,_Ste._Anne_1911","CD_QC_Montréal,_Ste._Anne",1911,4298612.48,3,E93_Presence
"CD_QC_Montréal,_Ste._Marie_1911","CD_QC_Montréal,_Ste._Marie",1911,2998620.61,2,E93_Presence
CD_SK_Moosejaw_1911,CD_SK_Moosejaw,1911,87755448854.39,23,E93_Presence
CD_ON_Muskoka_1911,CD_ON_Muskoka,1911,4533464919.91,21,E93_Presence
CD_QC_Mégantic_1911,CD_QC_Mégantic,1911,2088716180.4,24,E93_Presence
CD_BC_Nanaimo_1911,CD_BC_Nanaimo,1911,6906587822.95,8,E93_Presence
CD_BC_New_Westminster_1911,CD_BC_New_Westminster,1911,16187181355.44,9,E93_Presence
CD_NL_Newfoundland_1911,CD_NL_Newfoundland,1911,111661003634.19,1,E93_Presence
CD_QC_Nicolet_1911,CD_QC_Nicolet,1911,1684378505.88,27,E93_Presence
CD_ON_Nipissing_1911,CD_ON_Nipissing,1911,50751243144.01,102,E93_Presence
CD_ON_Norfolk_1911,CD_ON_Norfolk,1911,1747051941.62,13,E93_Presence
CD_ON_Northumber_Land_E_1911,CD_ON_Northumber_Land_E,1911,1259468045.25,9,E93_Presence
CD_ON_Northumber_Land_W-O_1911,CD_ON_Northumber_Land_W-O,1911,778812149.67,4,E93_Presence
CD_NB_Northumberland_1911,CD_NB_Northumberland,1911,12450091213.28,15,E93_Presence
CD_NT_Northwest_Territories_1911,CD_NT_Northwest_Territories,1911,4880206087490.49,5,E93_Presence
CD_ON_Ontario_N_1911,CD_ON_Ontario_N,1911,1535132433.59,9,E93_Presence
CD_ON_Ontario_S_1911,CD_ON_Ontario_S,1911,984458227.83,8,E93_Presence
CD_ON_Ottawa_City-Cité_Pt_1911,CD_ON_Ottawa_City-Cité_Pt,1911,14110021.56,8,E93_Presence
CD_ON_Oxford_N_1911,CD_ON_Oxford_N,1911,1168018309.6,8,E93_Presence
CD_ON_Oxford_S_1911,CD_ON_Oxford_S,1911,986739147.32,9,E93_Presence
CD_ON_Parry_Sound_1911,CD_ON_Parry_Sound,1911,10738562524.57,41,E93_Presence
CD_ON_Peel_1911,CD_ON_Peel,1911,1289853293.85,8,E93_Presence
CD_ON_Perth_N_1911,CD_ON_Perth_N,1911,1185012982.77,8,E93_Presence
CD_ON_Perth_S_1911,CD_ON_Perth_S,1911,1152743099.79,9,E93_Presence
CD_ON_Peterborough_E_1911,CD_ON_Peterborough_E,1911,2525232053.64,10,E93_Presence
CD_ON_Peterborough_W-O_1911,CD_ON_Peterborough_W-O,1911,1593509837.44,8,E93_Presence
CD_NS_Pictou_1911,CD_NS_Pictou,1911,2975327431.43,38,E93_Presence
CD_QC_Pontiac_1911,CD_QC_Pontiac,1911,53721197497.22,32,E93_Presence
CD_MB_Portage_La_Prairie_1911,CD_MB_Portage_La_Prairie,1911,7505810957.33,7,E93_Presence
CD_QC_Portneuf_1911,CD_QC_Portneuf,1911,3918669565.2,24,E93_Presence
CD_ON_Prescott_1911,CD_ON_Prescott,1911,1289524736.18,10,E93_Presence
CD_PE_Prince_1911,CD_PE_Prince,1911,2123672437.72,24,E93_Presence
CD_SK_Prince_Albert_1911,CD_SK_Prince_Albert,1911,273264451710.41,28,E93_Presence
CD_ON_Prince_Edward_1911,CD_ON_Prince_Edward,1911,1279333433.06,10,E93_Presence
CD_MB_Provencher_1911,CD_MB_Provencher,1911,14681746578.94,18,E93_Presence
CD_SK_Qu'Appelle_1911,CD_SK_Qu'Appelle,1911,13741879600.91,27,E93_Presence
CD_PE_Queens_1911,CD_PE_Queens,1911,2139794820.48,24,E93_Presence
CD_QC_Québec_Centre_1911,CD_QC_Québec_Centre,1911,3756458.12,5,E93_Presence
CD_QC_Québec_County_1911,CD_QC_Québec_County,1911,7099584750.08,18,E93_Presence
CD_QC_Québec_Est_1911,CD_QC_Québec_Est,1911,27103754.95,8,E93_Presence
CD_QC_Québec_W-O_1911,CD_QC_Québec_W-O,1911,3173775.66,4,E93_Presence
CD_AB_Red_Deer_1911,CD_AB_Red_Deer,1911,54205701210.12,21,E93_Presence
CD_SK_Regina_1911,CD_SK_Regina,1911,20345895174.19,32,E93_Presence
CD_ON_Renfrew_N_1911,CD_ON_Renfrew_N,1911,2891637031.86,13,E93_Presence
CD_ON_Renfrew_S_1911,CD_ON_Renfrew_S,1911,4437279349.98,17,E93_Presence
CD_NB_Restigouche_1911,CD_NB_Restigouche,1911,8649514705.78,8,E93_Presence
CD_QC_Richelieu_1911,CD_QC_Richelieu,1911,503339173.86,14,E93_Presence
CD_NS_Richmond_1911,CD_NS_Richmond,1911,1407741369.4,17,E93_Presence
CD_QC_Richmond_&_Wolfe_1911,CD_QC_Richmond_&_Wolfe,1911,3345013940.94,36,E93_Presence
CD_QC_Rimouski_1911,CD_QC_Rimouski,1911,14585881166.84,43,E93_Presence
CD_QC_Rouville_1911,CD_QC_Rouville,1911,624858546.67,14,E93_Presence
CD_ON_Russell_1911,CD_ON_Russell,1911,1900776594.65,10,E93_Presence
CD_SK_Saltcoats_1911,CD_SK_Saltcoats,1911,10778541338.93,28,E93_Presence
CD_SK_Saskatoon_1911,CD_SK_Saskatoon,1911,16752713943.81,32,E93_Presence
CD_MB_Selkirk_1911,CD_MB_Selkirk,1911,53097638300.14,16,E93_Presence
CD_QC_Shefford_1911,CD_QC_Shefford,1911,1517939346.38,18,E93_Presence
CD_NS_Shelburne_&_Queens_1911,CD_NS_Shelburne_&_Queens,1911,5672723834.63,34,E93_Presence
CD_QC_Sherbrooke_1911,CD_QC_Sherbrooke,1911,621025107.56,6,E93_Presence
CD_ON_Simcoe_E_1911,CD_ON_Simcoe_E,1911,1670599590.8,11,E93_Presence
CD_ON_Simcoe_N_1911,CD_ON_Simcoe_N,1911,1673794999.23,8,E93_Presence
CD_ON_Simcoe_S_1911,CD_ON_Simcoe_S,1911,1600292444.4,11,E93_Presence
CD_QC_Soulanges_1911,CD_QC_Soulanges,1911,364501025.04,11,E93_Presence
CD_MB_Souris_1911,CD_MB_Souris,1911,10008256194.5,8,E93_Presence
CD_QC_St._Hyacinthe_1911,CD_QC_St._Hyacinthe,1911,733407218.96,15,E93_Presence
CD_QC_St._Jean_&_Iberville_1911,CD_QC_St._Jean_&_Iberville,1911,1005641498.19,16,E93_Presence
CD_NB_St._John_City_&_County_1911,CD_NB_St._John_City_&_County,1911,1605180781.95,17,E93_Presence
CD_QC_Stanstead_1911,CD_QC_Stanstead,1911,1304733579.39,15,E93_Presence
CD_ON_Stormont_1911,CD_ON_Stormont,1911,1073175839.15,6,E93_Presence
CD_AB_Strathcona_1911,CD_AB_Strathcona,1911,26539437839.29,22,E93_Presence
CD_NB_Sunbury_&_Queens_1911,CD_NB_Sunbury_&_Queens,1911,6839237965.98,18,E93_Presence
CD_QC_Terrebonne_1911,CD_QC_Terrebonne,1911,2114609555.2,21,E93_Presence
CD_ON_Thunder_Bay_&_Rainy_River_1911,CD_ON_Thunder_Bay_&_Rainy_River,1911,179992226790.86,60,E93_Presence
CD_ON_Toronto_Centre_1911,CD_ON_Toronto_Centre,1911,3403977.66,1,E93_Presence
CD_ON_Toronto_E_1911,CD_ON_Toronto_E,1911,11005031.8,1,E93_Presence
CD_ON_Toronto_N_1911,CD_ON_Toronto_N,1911,8007697.65,1,E93_Presence
CD_ON_Toronto_S_1911,CD_ON_Toronto_S,1911,8329105.2,1,E93_Presence
CD_ON_Toronto_W-O_1911,CD_ON_Toronto_W-O,1911,12205175.09,1,E93_Presence
CD_QC_Trois-Rivières_&_St._Maurice_1911,CD_QC_Trois-Rivières_&_St._Maurice,1911,14713907862.22,16,E93_Presence
CD_QC_Témiscouata_1911,CD_QC_Témiscouata,1911,4958852917.79,25,E93_Presence
CD_QC_Unorganized_parts_-_Parties_non_organisées_1911,CD_QC_Unorganized_parts_-_Parties_non_organisées,1911,195740832443.08,8,E93_Presence
CD_BC_Vancouver_City_1911,CD_BC_Vancouver_City,1911,1793098398.63,4,E93_Presence
CD_QC_Vaudreuil_1911,CD_QC_Vaudreuil,1911,518975348.08,12,E93_Presence
CD_AB_Victoria_1911,CD_AB_Victoria,1911,147062530929.73,14,E93_Presence
CD_ON_Victoria_1911,CD_ON_Victoria,1911,7850367660.51,29,E93_Presence
CD_NB_Victoria_&_Madawaska_1911,CD_NB_Victoria_&_Madawaska,1911,9204550117.45,20,E93_Presence
CD_BC_Victoria_City_1911,CD_BC_Victoria_City,1911,19779944.1,1,E93_Presence
CD_ON_Waterloo_N_1911,CD_ON_Waterloo_N,1911,553887377.13,6,E93_Presence
CD_ON_Waterloo_S_1911,CD_ON_Waterloo_S,1911,868405085.45,8,E93_Presence
CD_ON_Welland_1911,CD_ON_Welland,1911,1082096274.87,15,E93_Presence
CD_ON_Wellington_N_1911,CD_ON_Wellington_N,1911,1611991484.08,12,E93_Presence
CD_ON_Wellington_S_1911,CD_ON_Wellington_S,1911,1213974169.19,10,E93_Presence
CD_ON_Wentworth_1911,CD_ON_Wentworth,1911,1220299135.14,11,E93_Presence
CD_NB_Westmorland_1911,CD_NB_Westmorland,1911,3820192233.77,11,E93_Presence
CD_MB_Winnipeg_City_1911,CD_MB_Winnipeg_City,1911,20770678.03,1,E93_Presence
CD_QC_Wright_1911,CD_QC_Wright,1911,6453709802.33,27,E93_Presence
CD_BC_Yale_&_Cariboo_1911,CD_BC_Yale_&_Cariboo,1911,433642140731.13,16,E93_Presence
CD_QC_Yamaska_1911,CD_QC_Yamaska,1911,922258677.74,17,E93_Presence
CD_NS_Yarmouth_1911,CD_NS_Yarmouth,1911,2473884095.02,21,E93_Presence
CD_NB_York_1911,CD_NB_York,1911,9387830224.09,16,E93_Presence
CD_ON_York_Centre_1911,CD_ON_York_Centre,1911,926665921.67,9,E93_Presence
CD_ON_York_N_1911,CD_ON_York_N,1911,1581899596.59,10,E93_Presence
CD_ON_York_S_1911,CD_ON_York_S,1911,280431877.62,3,E93_Presence
CD_YT_Yukon_1911,CD_YT_Yukon,1911,455682084661.06,5,E93_Presence
