tcpuid_1861,csd_name_1861,cd_name_1861,pr_1861,tcpuid_1871,csd_name_1871,cd_name_1871,pr_1871,relationship,iou,frac_from,frac_to,name_similarity
ON083010,Lansdowne,Leeds,ON,ON067003,"Leeds and Lansdowne, Rear","Leeds, South—Sud",ON,OVERLAPS,0.3479,0.4744,0.5661,51.34
ON072007,Miller and Canonto,Frontenac,ON,ON064014,"Palmerston, Canonto",Addington,ON,OVERLAPS,0.367,0.5609,0.515,55.41
ON078003,Hastings Road,Hastings,ON,ON062004,"Marmora, Lake","Hastings, North—Nord",ON,OVERLAPS,0.0591,0.5772,0.0617,38.68
ON084003,Anglesea,Lennox and Addington ,ON,ON064004,"Kaladar, Anglesea",Addington,ON,OVERLAPS,0.4507,0.9428,0.4634,63.42
ON084005,Denbigh and Abinger,Lennox and Addington ,ON,ON064005,"Denbigh, Abinger, Ashby, Effingham",Addington,ON,SAME_AS,1.0,1.0,1.0,60.88
ON098020,Reformatory Prison,Simcoe,ON,ON042007,Tiny,"Simcoe, North—Nord",ON,OVERLAPS,0.003,0.5051,0.003,34.09
ON098999,NO DATA,Simcoe,ON,ON085999,NO DATA,Muskoka,ON,SAME_AS,0.9822,0.9826,0.9996,79.23
ON098011,Morrison and Muskoka,Simcoe,ON,ON085007,Conger,Muskoka,ON,OVERLAPS,0.1108,0.1115,0.95,20.0
QC002999,NO DATA,Argenteuil,QC,QC096009,"Howard, Morin, W-O",Argenteuil,QC,OVERLAPS,0.2684,0.3004,0.7159,41.2
QC004006,St. Pie,Bagot,QC,QC122001,St. Pie,Bagot,QC,OVERLAPS,0.9501,0.9501,1.0,100.0
QC005017,Ste. Marie de la Beauce,Beauce,QC,QC158002,Ste. Marie,Beauce Est,QC,SAME_AS,1.0,1.0,1.0,64.92
QC005018,Tring,Beauce,QC,QC157003,St. Ephrem,Beauce Ouest,QC,OVERLAPS,0.4404,0.4752,0.8574,38.67
QC006004,St. Louis de Gonzague,Beauharnois,QC,QC111005,St. Louis,Beauharnois,QC,SAME_AS,1.0,1.0,1.0,72.0
QC006001,Beauharnois,Beauharnois,QC,QC111002,"Beauharnois, Town—Ville",Beauharnois,QC,SAME_AS,1.0,1.0,1.0,75.29
QC008002,"Berthier, Village and Convent",Berthier,QC,QC103004,"Berthier, Town—Ville",Berthier,QC,SAME_AS,1.0,1.0,1.0,72.86
QC009003,Daniel (Port),Bonaventure,QC,QC169001,Port Daniel,Bonaventure,QC,SAME_AS,1.0,1.0,1.0,65.0
QC012003,Champlain,Champlain,QC,QC132004,St. Luc,Champlain Sud,QC,OVERLAPS,0.3476,0.4013,0.7218,33.3
QC012005,Ste. Anne,Champlain,QC,QC132007,Ste. Anne de la Pérade,Champlain Sud,QC,SAME_AS,1.0,1.0,1.0,65.19
QC012007,Ste. Geneviève de Batiscan,Champlain,QC,QC132006,Ste. Geneviève,Champlain Sud,QC,OVERLAPS,0.96,0.96,1.0,73.55
QC013006,Petite Rivière St. François-Xavier,Charlevoix,QC,QC149001,Petite Rivière,Charlevoix,QC,SAME_AS,1.0,1.0,1.0,70.83
QC013002,Callières,Charlevoix,QC,QC149011,St. Siméon,Charlevoix,QC,OVERLAPS,0.4614,0.6438,0.6195,37.37
QC014003,St. Joachim de Chateauguay,Chateauguay,QC,QC112001,St. Joachim,Chateauguay,QC,SAME_AS,1.0,1.0,1.0,71.62
QC015005,Chicoutimi,Chicoutimi,QC,QC150004,Chicoutimi,Chicoutimi,QC,OVERLAPS,0.9632,0.9632,1.0,100.0
QC056007,"St. Eustache, Parish",Two Mountains,QC,QC097004,St. Eustache,Deux-Montagnes,QC,SAME_AS,1.0,1.0,1.0,68.06
QC056013,"Ste. Scholastique, Parish",Two Mountains,QC,QC097009,Ste. Scholastique,Deux-Montagnes,QC,SAME_AS,1.0,1.0,1.0,72.22
QC056012,"Ste. Scholastique, Village and Convent",Two Mountains,QC,QC097010,"Ste. Scholastique, Village",Deux-Montagnes,QC,SAME_AS,1.0,1.0,1.0,72.43
QC017003,Frampton,Dorchester,QC,QC160003,St. Malachie,Dorchester Est,QC,OVERLAPS,0.2626,0.3246,0.5788,32.0
QC017999,NO DATA,Dorchester,QC,QC160007,Ste. Justine,Dorchester Est,QC,OVERLAPS,0.305,0.3328,0.785,39.74
QC003007,"Chester, West",Arthabaska,QC,QC137013,St. Christophe,Arthabaska,QC,OVERLAPS,0.2497,0.2761,0.7233,55.93
QC018001,Durham,Drummond,QC,QC136008,"Durham, S",Drummond,QC,OVERLAPS,0.3923,0.432,0.8102,86.0
QC018001,Durham,Drummond,QC,QC136010,L’Avenir,Drummond,QC,OVERLAPS,0.3446,0.3664,0.8525,40.0
QC018004,Simpson,Drummond,QC,QC136005,"Wendover, Simpson",Drummond,QC,OVERLAPS,0.6045,0.8572,0.6722,70.83
QC003012,Warwick,Arthabaska,QC,QC137011,St. Médard,Arthabaska,QC,OVERLAPS,0.2362,0.2646,0.6874,46.47
QC019007,Grand River,Gaspé,QC,QC172004,Grande-Rivière,Gaspé Sud,QC,SAME_AS,1.0,1.0,1.0,71.83
QC019014,Ste. Anne,Gaspé,QC,QC170002,Ste. Anne des Monts,Gaspé Ouest,QC,SAME_AS,1.0,1.0,1.0,63.75
QC024001,"Lachine, Parish",Jacques Cartier,QC,QC108001,Lachine,Jacques Cartier,QC,SAME_AS,1.0,1.0,1.0,74.55
QC024003,La Pointe Claire,Jacques Cartier,QC,QC108004,Pointe Claire,Jacques Cartier,QC,OVERLAPS,0.9724,0.9724,1.0,92.76
QC024008,St. Raphaël and Isle Bizard,Jacques Cartier,QC,QC108009,Isle Bizard,Jacques Cartier,QC,SAME_AS,1.0,1.0,1.0,70.53
QC025001,Cathcart,Joliette,QC,QC102005,St. Alphonse,Joliette,QC,OVERLAPS,0.2137,0.254,0.5742,44.0
QC025001,Cathcart,Joliette,QC,QC102012,Ste. Beatrix,Joliette,QC,OVERLAPS,0.1612,0.188,0.5307,51.0
QC025001,Cathcart,Joliette,QC,QC102006,"St. Côme, Cartier",Joliette,QC,OVERLAPS,0.3125,0.558,0.4153,58.0
QC025999,NO DATA,Joliette,QC,QC102006,"St. Côme, Cartier",Joliette,QC,OVERLAPS,0.2403,0.2897,0.5847,47.5
QC025999,NO DATA,Joliette,QC,QC102013,"Ste. Emilie, Tracy",Joliette,QC,OVERLAPS,0.2186,0.2509,0.6296,46.8
QC025011,St. Jean de Matha,Joliette,QC,QC102011,St. Jean,Joliette,QC,OVERLAPS,0.6124,0.7388,0.7817,74.8
QC026008,St. Denis,Kamouraska,QC,QC165006,St. Philippe,Kamouraska,QC,OVERLAPS,0.3955,0.4654,0.7248,63.33
QC026008,St. Denis,Kamouraska,QC,QC165005,St. Denis,Kamouraska,QC,OVERLAPS,0.4807,0.5346,0.8265,100.0
QC026010,St. Louis,Kamouraska,QC,QC165008,Kamouraska,Kamouraska,QC,OVERLAPS,0.9588,0.9588,1.0,52.11
QC039999,NO DATA,Outaouais,QC,QC095999,NO DATA,Ottaoua Est,QC,OVERLAPS,0.1474,0.1511,0.8594,91.0
QC027002,"Laprairie, Parish",Laprairie,QC,QC115001,Laprairie,Laprairie,QC,SAME_AS,1.0,1.0,1.0,78.46
QC027005,St. Jacques le Mineur,Laprairie,QC,QC115004,St. Jacques,Laprairie,QC,SAME_AS,1.0,1.0,1.0,78.12
QC037001,St. Cyprien and Convent,Napierville,QC,QC116006,St. Cyprien,Napierville,QC,SAME_AS,1.0,1.0,1.0,75.29
QC037005,Sherrington,Napierville,QC,QC116005,Sherrington,Napierville,QC,OVERLAPS,0.97,1.0,0.97,100.0
QC001007,St. Henri de Mascouche,L'Assomption,QC,QC100002,St. Henri,L'Assomption,QC,SAME_AS,1.0,1.0,1.0,70.65
QC028003,"Ste. Rose, Parish and Village",Laval,QC,QC098002,Ste. Rose,Laval,QC,OVERLAPS,0.9679,0.9679,1.0,63.16
QC029003,St. Etienne de Lauzon,Lévis,QC,QC154005,St. Etienne,Lévis (Comté),QC,SAME_AS,1.0,1.0,1.0,64.79
QC029002,St. Joseph de la Pointe Lévis and Convent,Lévis,QC,QC153007,St. Joseph,Lévis (Ville),QC,OVERLAPS,0.9575,0.9575,1.0,44.12
QC023002,L’Islet,L'Islet,QC,QC164001,"L’lslet, St. Eugène",L'Islet,QC,SAME_AS,1.0,1.0,1.0,62.31
QC023005,St. Jean,L'Islet,QC,QC164002,St. Jean Port-Joli,L'Islet,QC,SAME_AS,1.0,1.0,1.0,73.08
QC023001,Ashford,L'Islet,QC,QC164006,"Ste. Louise, Ashford",L'Islet,QC,SAME_AS,1.0,1.0,1.0,66.3
QC023999,NO DATA,L'Islet,QC,QC164005,"St. Cyrille, Lessard, Beaubien, Arago, Leverrier",L'Islet,QC,OVERLAPS,0.3339,0.3681,0.7823,40.18
QC030005,Ste. Croix and Convent,Lotbiniere,QC,QC155005,Ste. Croix,Lotbiniere,QC,SAME_AS,1.0,1.0,1.0,73.75
QC030006,St. Flavien,Lotbiniere,QC,QC155006,St. Flavien,Lotbiniere,QC,OVERLAPS,0.9786,0.9786,1.0,100.0
QC030007,St. Gilles,Lotbiniere,QC,QC155009,St. Agapit,Lotbiniere,QC,OVERLAPS,0.1669,0.1771,0.7441,72.0
QC030008,St. Jean Deschaillons,Lotbiniere,QC,QC155001,St. Jean,Lotbiniere,QC,SAME_AS,0.9985,0.9985,1.0,68.62
QC032005,Ireland,Megantic,QC,QC156007,"Ireland, Coleraine",Megantic,QC,SAME_AS,1.0,1.0,1.0,69.2
QC032009,"Somerset, South and Augmentation",Megantic,QC,QC156004,"Somerset, S",Megantic,QC,OVERLAPS,0.9731,0.9731,1.0,65.81
QC033007,St. George de Clarenceville,Missisquoi,QC,QC125002,St. George,Missisquoi,QC,SAME_AS,1.0,1.0,1.0,67.84
QC033004,"Philipsburgh, Village",Missisquoi,QC,QC125004,Philipsburg,Missisquoi,QC,SAME_AS,1.0,1.0,1.0,78.12
QC034009,St. Liguori,Montcalm,QC,QC101002,St. Liguori,Montcalm,QC,OVERLAPS,0.9538,1.0,0.9538,100.0
QC035999,NO DATA,Montmagny,QC,QC163007,"Montminy, Ashburton, Rolette, Panet",Montmagny,QC,OVERLAPS,0.3217,0.4527,0.5263,46.67
QC035999,NO DATA,Montmagny,QC,QC163004,"Cap St. Ignace, Bourdages, Patton & Talon",Montmagny,QC,OVERLAPS,0.3931,0.5473,0.5826,47.5
QC061001,Centre Ward,City of Montreal,QC,QC104002,"Montréal, Centre Ward—Quartier",Montreal Centre,QC,OVERLAPS,0.953,1.0,0.953,53.04
QC061004,St. Antoine Ward,City of Montreal,QC,QC106002,"Montréal, St. Antoine Ward—Quartier",Montreal Ouest,QC,OVERLAPS,0.9784,1.0,0.9784,59.92
QC061007,St. Lewis’ Ward,City of Montreal,QC,QC105001,"Montréal, St. Louis Ward—Quartier",Montreal Est,QC,OVERLAPS,0.9758,1.0,0.9758,52.14
QC038004,Nicolet and Seminary,Nicolet,QC,QC135001,Nicolet,Nicolet,QC,SAME_AS,1.0,1.0,1.0,66.3
QC003003,Aston,Arthabaska,QC,QC135015,Ste. Eulalie,Nicolet,QC,OVERLAPS,0.3079,0.3626,0.6711,20.0
QC003003,Aston,Arthabaska,QC,QC135010,St. Vinceslas,Nicolet,QC,OVERLAPS,0.4343,0.4578,0.8941,26.86
QC038008,Ste. Monique,Nicolet,QC,QC135012,Ste. Perpétue,Nicolet,QC,OVERLAPS,0.2957,0.3188,0.803,69.2
QC038009,St. Pierre,Nicolet,QC,QC135008,St. Pierre les Becquets,Nicolet,QC,SAME_AS,1.0,1.0,1.0,72.42
QC040007,Isle du Calumet,Pontiac,QC,QC091008,Calumet,Pontiac Sud,QC,SAME_AS,1.0,1.0,1.0,67.88
QC040012,Pontefract,Pontiac,QC,QC091009,"Mansfield, Pontefract",Pontiac Sud,QC,OVERLAPS,0.2821,0.3862,0.5115,68.49
QC040999,NO DATA,Pontiac,QC,QC092007,Rivière Creuse,Pontiac Nord,QC,OVERLAPS,0.0073,0.0073,0.6003,28.77
QC040999,NO DATA,Pontiac,QC,QC093999,NO DATA,Ottawa Ouest,QC,OVERLAPS,0.1419,0.1549,0.6278,79.47
QC041005,Pointe-aux-Trembles,Portneuf,QC,QC143011,Neuville,Portneuf,QC,OVERLAPS,0.3897,0.4866,0.6617,55.93
QC062002,Jacques Cartier Ward,City of Quebec,QC,QC147002,"Québec, Jacques Cartier Ward—Quartier",Quebec Est,QC,SAME_AS,1.0,1.0,1.0,64.12
QC043004,"St. Ours, Parish",Richelieu,QC,QC120002,St. Ours,Richelieu,QC,SAME_AS,1.0,1.0,1.0,76.67
QC044002,Cleveland,Richmond,QC,QC138004,Cleveland,Richmond,QC,OVERLAPS,0.97,0.97,1.0,100.0
QC044003,"Danville, Village, Academy and College of St. Francis",Richmond,QC,QC138007,"Danville, Village",Richmond,QC,SAME_AS,1.0,1.0,1.0,64.0
QC045007,St. Anaclet,Rimouski,QC,QC167007,St. Anaclet,Rimouski Ouest,QC,OVERLAPS,0.482,0.5782,0.7434,91.82
QC045012,Ste. Luce,Rimouski,QC,QC167009,St. Donat,Rimouski Ouest,QC,OVERLAPS,0.2318,0.5305,0.2916,52.93
QC045006,Métis,Rimouski,QC,QC168004,Chemin Métapédia,Rimouski Est,QC,OVERLAPS,0.4498,0.7079,0.5523,50.67
QC045004,"Matane, Township",Rimouski,QC,QC168006,Matane,Rimouski Est,QC,SAME_AS,1.0,1.0,1.0,62.18
QC045999,NO DATA,Rimouski,QC,QC167009,St. Donat,Rimouski Ouest,QC,OVERLAPS,0.0192,0.0194,0.603,56.82
QC045999,NO DATA,Rimouski,QC,QC168002,Ste. Angèle de Mérici,Rimouski Est,QC,OVERLAPS,0.0067,0.0067,0.6143,39.0
QC045999,NO DATA,Rimouski,QC,QC168007,St. Jérôme,Rimouski Est,QC,OVERLAPS,0.0118,0.0119,0.5551,32.24
QC046007,St. Mathias,Rouville,QC,QC123001,Richelieu,Rouville,QC,OVERLAPS,0.4146,0.434,0.9027,44.0
QC046008,St. Paul d’Abbotsford,Rouville,QC,QC123010,Abbotsford,Rouville,QC,SAME_AS,1.0,1.0,1.0,75.16
QC046002,"Marieville, College and Convent",Rouville,QC,QC123006,Marieville,Rouville,QC,SAME_AS,1.0,1.0,1.0,64.15
QC046003,St. Césaire and Convent,Rouville,QC,QC123008,St. Césaire,Rouville,QC,OVERLAPS,0.9432,0.9901,0.9522,75.29
QC050007,"St. Hyacinthe, Parish",St. Hyacinthe,QC,QC121009,St. Hyacinthe le Confesseur,St. Hyacinthe,QC,OVERLAPS,0.222,0.2279,0.8954,73.75
QC050005,St. Denis and Convent,St. Hyacinthe,QC,QC121004,St. Denis,St. Hyacinthe,QC,SAME_AS,1.0,1.0,1.0,72.0
QC050006,"St. Hyacinthe, Seminary and Convent",St. Hyacinthe,QC,QC121008,"St. Hyacinthe, Town—Ville",St. Hyacinthe,QC,SAME_AS,1.0,1.0,1.0,74.33
QC051003,"St. Jean, Parish",St. Johns,QC,QC117004,St. Jean,St. Jean,QC,SAME_AS,1.0,1.0,1.0,67.84
QC051004,"St. Johns, Town of",St. Johns,QC,QC117005,"St. Jean, Town—Ville",St. Jean,QC,SAME_AS,1.0,1.0,1.0,65.39
QC048004,Milton,Shefford,QC,QC127003,Ste. Cécile,Shefford,QC,OVERLAPS,0.4637,0.5079,0.8421,46.47
QC048004,Milton,Shefford,QC,QC127004,St. Valérien,Shefford,QC,OVERLAPS,0.44,0.4921,0.8059,45.56
QC048006,Shefford,Shefford,QC,QC127005,Shefford,Shefford,QC,OVERLAPS,0.9771,0.9771,1.0,100.0
QC053003,Barnston,Stanstead,QC,QC141005,Barnston,Stanstead,QC,OVERLAPS,0.959,0.9591,0.9999,100.0
QC053006,Stanstead Plains,Stanstead,QC,QC141001,Stanstead,Stanstead,QC,OVERLAPS,0.978,0.9782,0.9998,80.4
QC054012,Temiscouata Road,Temiscouata,QC,QC166015,Lac Témiscouata,Temiscouata,QC,OVERLAPS,0.7877,0.9195,0.846,75.16
QC054011,St. Patrice de la Rivière du Loup,Temiscouata,QC,QC166002,Rivière du Loup,Temiscouata,QC,SAME_AS,1.0,1.0,1.0,73.75
QC055002,Ste. Adèle,Terrebonne,QC,QC099013,Ste. Adèle,Terrebonne,QC,OVERLAPS,0.6234,0.7889,0.7483,100.0
QC055006,"St. Jérôme, Parish",Terrebonne,QC,QC099009,St. Jérôme,Terrebonne,QC,OVERLAPS,0.6523,0.6831,0.9355,80.0
QC055012,"Terrebonne, Village, and College Masson",Terrebonne,QC,QC099001,"Terrebonne, Town—Ville",Terrebonne,QC,SAME_AS,1.0,1.0,1.0,69.02
QC055007,St. Sauveur,Terrebonne,QC,QC099011,St. Sauveur,Terrebonne,QC,OVERLAPS,0.9593,0.9593,1.0,100.0
QC057006,"Vaudreuil, Parish",Vaudreuil,QC,QC109002,Vaudreuil,Vaudreuil,QC,SAME_AS,1.0,1.0,1.0,78.46
QC060006,St. Zéphirin,Yamaska,QC,QC135013,Ste. Brigitte,Nicolet,QC,OVERLAPS,0.1995,0.2435,0.5248,33.6
QC060005,St. Michel,Yamaska,QC,QC134001,Yamaska,Yamaska,QC,OVERLAPS,0.9798,0.9798,1.0,38.24
QC013999,NO DATA,Charlevoix,QC,QC149999,NO DATA,Charlevoix,QC,OVERLAPS,0.9788,1.0,0.9788,100.0
QC019008,"Grande Vallée des Monts, St. Anse de l'Etang, and Sydenham North",Gaspé,QC,QC170003,Mont Louis,Gaspé Ouest,QC,OVERLAPS,0.2832,0.3574,0.5772,31.99
QC043008,"Sorel, Town, College and Convent",Richelieu,QC,QC120006,"Sorel, Town—Ville",Richelieu,QC,SAME_AS,1.0,1.0,1.0,70.0
QC045008,St. Denis and Augmentation,Rimouski,QC,QC168008,Ste. Félicité,Rimouski Est,QC,OVERLAPS,0.0637,0.0666,0.5973,45.54
QC049002,Cedars,Soulanges,QC,QC110006,Les Cèdres,Soulanges,QC,SAME_AS,1.0,1.0,1.0,65.0
QC055010,"Ste. Thérèse de Blainville, Village and College",Terrebonne,QC,QC099004,"Ste. Thérèse, Village",Terrebonne,QC,SAME_AS,1.0,1.0,1.0,73.24
QC041999,NO DATA,Portneuf,QC,QC143009,St. Raymond,Portneuf,QC,OVERLAPS,0.3177,0.3455,0.798,45.56
QC049001,Coteau Landing,Soulanges,QC,QC110005,"Côteau Landing, Village",Soulanges,QC,SAME_AS,1.0,1.0,1.0,79.19
QC058006,Varennes,Vercheres,QC,QC119002,"Varennes, Village",Vercheres,QC,OVERLAPS,0.0065,0.0065,0.9418,74.8
QC015018,St. Jean,Chicoutimi,QC,QC151001,Tadoussac,Saguenay,QC,OVERLAPS,0.2697,0.6329,0.3198,19.8
QC019006,"Gaspé Bay, South",Gaspé,QC,QC171006,"Gaspé, S",Gaspé Centre,QC,SAME_AS,1.0,1.0,1.0,64.31
QC054999,NO DATA,Temiscouata,QC,QC166014,"Bégon, Raudot",Temiscouata,QC,OVERLAPS,0.0545,0.0576,0.5027,58.0
QC054003,Fraserville,Temiscouata,QC,QC166003,"Fraserville, Village",Temiscouata,QC,SAME_AS,1.0,1.0,1.0,79.68
QC008001,"Berthier, Parish",Berthier,QC,QC103003,Berthier,Berthier,QC,SAME_AS,1.0,1.0,1.0,76.67
QC012999,NO DATA,Champlain,QC,QC133007,Mékinac,Champlain Nord,QC,OVERLAPS,0.0696,0.0721,0.6615,43.48
QC052999,NO DATA,St. Maurice,QC,QC129008,St. Mathieu,Saint Maurice Sud,QC,OVERLAPS,0.0021,0.0021,0.5728,44.76
QC047004,"Sault au Cochon, Islets Jérémie and Bersimis",Saguenay,QC,QC151002,Escoumains,Saguenay,QC,OVERLAPS,0.3041,0.6913,0.3519,48.15
QC015999,NO DATA,Chicoutimi,QC,QC150010,Péribonka,Chicoutimi,QC,OVERLAPS,0.0142,0.0143,0.7183,47.5
QC015999,NO DATA,Chicoutimi,QC,QC150999,NO DATA,Chicoutimi,QC,OVERLAPS,0.9715,0.9736,0.9978,100.0
QC015999,NO DATA,Chicoutimi,QC,QC150002,Grande Baie,Chicoutimi,QC,OVERLAPS,0.0026,0.0026,0.6714,53.33
QC012011,St. Stanislas,Champlain,QC,QC133006,Batiscan,Champlain Nord,QC,OVERLAPS,0.2745,0.5156,0.3698,50.14
QC056009,St. Joseph du Lac,Two Mountains,QC,QC097003,St. Joseph,Deux-Montagnes,QC,SAME_AS,1.0,1.0,1.0,67.41
QC026999,NO DATA,Kamouraska,QC,QC165002,"St. Onézime, Ixworth, Chapais",Kamouraska,QC,OVERLAPS,0.272,0.2884,0.827,49.44
QC026999,NO DATA,Kamouraska,QC,QC165011,"Woodbridge, Painchaud",Kamouraska,QC,OVERLAPS,0.1732,0.1928,0.6303,50.0
QC026999,NO DATA,Kamouraska,QC,QC165013,"Ste. Hélène, Bungay, Chabot",Kamouraska,QC,OVERLAPS,0.254,0.2653,0.8561,46.47
QC026999,NO DATA,Kamouraska,QC,QC165014,"St. Alexandre, Parke, St. Antonin",Kamouraska,QC,OVERLAPS,0.1084,0.1172,0.5902,47.5
QC026012,St. Paschal,Kamouraska,QC,QC165010,St. Paschal,Kamouraska,QC,OVERLAPS,0.9292,0.9591,0.9675,100.0
QC001010,St. Paul l’Ermite,L'Assomption,QC,QC100005,St. Paul,L'Assomption,QC,SAME_AS,1.0,1.0,1.0,74.8
QC033002,Farnham,Missisquoi,QC,QC125011,"Farnham, W-O",Missisquoi,QC,OVERLAPS,0.9692,0.9692,1.0,81.58
QC052006,"Three Rivers, Parish",St. Maurice,QC,QC131005,"Trois Rivières, Paroisse",Trois Rivieres,QC,OVERLAPS,0.3552,0.4139,0.7147,59.73
QC052006,"Three Rivers, Parish",St. Maurice,QC,QC129005,St. Etienne,Saint Maurice Sud,QC,OVERLAPS,0.1909,0.5861,0.2207,39.49
QC039027,Maniwaky and McGill,Outaouais,QC,QC094009,"Lièvres, E",Ottaoua Centre,QC,OVERLAPS,0.224,0.6192,0.2598,25.31
QC003001,Arthabaska,Arthabaska,QC,QC137005,Victoriaville,Arthabaska,QC,OVERLAPS,0.2735,0.2978,0.7708,42.17
QC005002,Aylmer,Beauce,QC,QC157007,St. Sébastien,Beauce Ouest,QC,OVERLAPS,0.2525,0.6527,0.2917,34.74
QC008009,St. Gabriel,Berthier,QC,QC103009,"St. Gabriel, St. Damien",Berthier,QC,OVERLAPS,0.3632,0.9194,0.3752,75.29
QC018006,Wendover,Drummond,QC,QC136005,"Wendover, Simpson",Drummond,QC,OVERLAPS,0.2667,0.5886,0.3278,74.8
QC018006,Wendover,Drummond,QC,QC135014,St. Léonard,Nicolet,QC,OVERLAPS,0.1751,0.2069,0.5322,18.74
QC034010,Wexford,Montcalm,QC,QC099015,Ste. Marguerite & Doncaster,Terrebonne,QC,OVERLAPS,0.3938,0.7804,0.4429,19.02
QC039022,Killaly and Sicotte,Outaouais,QC,QC095999,NO DATA,Ottaoua Est,QC,OVERLAPS,0.049,0.5049,0.0515,37.15
QC042005,Lunatic Asylum,Quebec (Comté),QC,QC144006,Beauport,Quebec (Comté),QC,OVERLAPS,0.0032,0.5329,0.0032,42.73
QC045005,"Matane, Parish",Rimouski,QC,QC168007,St. Jérôme,Rimouski Est,QC,OVERLAPS,0.4059,0.8222,0.4449,41.5
QC058008,Institutions,Vercheres,QC,QC119001,Varennes,Vercheres,QC,OVERLAPS,0.0004,0.5148,0.0004,51.0
QC063002,"Christian Brothers, College, &c",City of Three Rivers,QC,QC131003,"Trois-Rivières, Ste. Ursule Ward—Quartier",Trois Rivieres,QC,OVERLAPS,0.1904,0.8278,0.1983,39.22
QC047002,Tadoussac and Bergeronnes,Saguenay,QC,QC151002,Escoumains,Saguenay,QC,OVERLAPS,0.1602,0.6593,0.1746,50.0
QC047006,Shelldrake and other places,Saguenay,QC,QC152003,Moisie,Labrador,QC,OVERLAPS,0.3988,0.5509,0.5908,15.98
QC047008,River St. Jean and other places,Saguenay,QC,QC152004,Pointe aux Esquimaux,Labrador,QC,OVERLAPS,0.3963,0.6911,0.4816,29.46
QC047007,Gibraltar Cove and other places,Saguenay,QC,QC152004,Pointe aux Esquimaux,Labrador,QC,OVERLAPS,0.4782,0.8605,0.5184,29.46
QC011003,"Chambly, Parish",Chambly,QC,QC118005,Chambly,Chambly,QC,SAME_AS,1.0,1.0,1.0,74.55
QC026006,St. André,Kamouraska,QC,QC165012,"St. André, Notre Dame du Portage",Kamouraska,QC,SAME_AS,1.0,1.0,1.0,60.73
QC012012,St. Tite and Chantiers,Champlain,QC,QC133006,Batiscan,Champlain Nord,QC,OVERLAPS,0.2682,0.3183,0.6302,46.81
