tcpuid_1851,csd_name_1851,cd_name_1851,pr_1851,tcpuid_1861,csd_name_1861,cd_name_1861,pr_1861,relationship,iou,frac_from,frac_to,name_similarity
ON035006,Flos,Simcoe,ON,ON098006,Flos,Simcoe,ON,SAME_AS,1.0,1.0,1.0,100.0
ON035009,Nottawasaga,Simcoe,ON,ON098013,Nottawasaga,Simcoe,ON,SAME_AS,0.9817,0.9817,1.0,100.0
ON035009,Nottawasaga,Simcoe,ON,ON098004,"Collingwood, Town of",Simcoe,ON,CONTAINS,0.0183,0.0183,1.0,48.06
ON035004,Oro,Simcoe,ON,ON098015,Oro,Simcoe,ON,SAME_AS,1.0,1.0,1.0,100.0
ON035008,Sunnidale,Simcoe,ON,ON098016,Sunnidale,Simcoe,ON,SAME_AS,1.0,1.0,1.0,100.0
ON035005,Vespra,Simcoe,ON,ON098021,Vespra,Simcoe,ON,SAME_AS,1.0,1.0,1.0,100.0
ON038005,Wellesley,Waterloo,ON,ON101010,Wellesley,Waterloo,ON,SAME_AS,1.0,1.0,1.0,100.0
ON038004,Woolwich,Waterloo,ON,ON101012,Woolwich,Waterloo,ON,SAME_AS,1.0,1.0,1.0,100.0
ON039009,Maryborough,Wellington,ON,ON103011,Maryborough,Wellington,ON,SAME_AS,1.0,1.0,1.0,100.0
ON039008,Peel,Wellington,ON,ON103014,Peel,Wellington,ON,SAME_AS,1.0,1.0,1.0,100.0
ON039007,Eramosa,Wellington,ON,ON103004,Eramosa,Wellington,ON,SAME_AS,1.0,1.0,1.0,100.0
ON039001,Erin,Wellington,ON,ON103005,Erin,Wellington,ON,SAME_AS,1.0,1.0,1.0,100.0
ON039003,Guelph,Wellington,ON,ON103008,Guelph,Wellington,ON,SAME_AS,1.0,1.0,1.0,100.0
ON039005,Nichol,Wellington,ON,ON103003,"Flora, Village",Wellington,ON,CONTAINS,0.0206,0.0206,1.0,44.0
ON039005,Nichol,Wellington,ON,ON103006,"Fergus, Villag",Wellington,ON,CONTAINS,0.0206,0.0206,1.0,44.0
ON039012,Pilkington,Wellington,ON,ON103015,Pilkington,Wellington,ON,SAME_AS,1.0,1.0,1.0,100.0
ON039002,Puslinch,Wellington,ON,ON103016,Puslinch,Wellington,ON,SAME_AS,1.0,1.0,1.0,100.0
ON041004,Ancaster,Wentworth,ON,ON104001,Ancaster,Wentworth,ON,SAME_AS,1.0,1.0,1.0,100.0
ON041008,Barton,Wentworth,ON,ON104002,Barton,Wentworth,ON,SAME_AS,1.0,1.0,1.0,100.0
ON041001,Beverley,Wentworth,ON,ON104004,Beverley,Wentworth,ON,SAME_AS,1.0,1.0,1.0,100.0
ON041007,Saltfleet,Wentworth,ON,ON104009,Saltfleet,Wentworth,ON,SAME_AS,1.0,1.0,1.0,100.0
ON040008,Bertie,Welland,ON,ON102005,"Fort Eric, Village",Welland,ON,CONTAINS,0.0376,0.0376,1.0,53.33
ON040004,Crowland,Welland,ON,ON102004,Crowland,Welland,ON,CONTAINS,0.9195,0.9195,1.0,100.0
ON040001,Pelham,Welland,ON,ON102007,Pelham,Welland,ON,SAME_AS,1.0,1.0,1.0,100.0
ON040003,Stamford,Welland,ON,ON102008,Stamford,Welland,ON,CONTAINS,0.9378,0.9378,1.0,100.0
ON040003,Stamford,Welland,ON,ON102003,"Clifton, Village",Welland,ON,CONTAINS,0.0622,0.0622,1.0,41.67
ON040002,Thorold,Welland,ON,ON102009,Thorald,Welland,ON,SAME_AS,0.9839,0.9839,1.0,90.0
ON040006,Wainfleet,Welland,ON,ON102011,Wainfleet.,Welland,ON,SAME_AS,1.0,1.0,1.0,96.32
ON040005,Willoughby,Welland,ON,ON102013,Willoughby,Welland,ON,SAME_AS,1.0,1.0,1.0,100.0
ON002006,Onondaga,Brant,ON,ON065006,Onondag,Brant ,ON,SAME_AS,1.0,1.0,1.0,95.33
ON035011,Essa,Simcoe,ON,ON098005,Essa,Simcoe,ON,SAME_AS,1.0,1.0,1.0,100.0
ON035017,Innisfil,Simcoe,ON,ON098008,Innisfil,Simcoe,ON,SAME_AS,1.0,1.0,1.0,100.0
ON035012,Tecumseth,Simcoe,ON,ON098018,Tecumseth,Simcoe,ON,SAME_AS,1.0,1.0,1.0,100.0
ON036003,Finch,Stormont,ON,ON099003,Finch,Stormont,ON,SAME_AS,1.0,1.0,1.0,100.0
ON036004,Roxborough,Stormont,ON,ON099005,Roxborough,Stormont,ON,SAME_AS,1.0,1.0,1.0,100.0
ON037006,Bexley & Sommerville,Victoria,ON,ON100002,Bexley,Victoria,ON,CONTAINS,0.3422,0.3422,1.0,62.31
ON037006,Bexley & Sommerville,Victoria,ON,ON100016,Somerville,Victoria,ON,CONTAINS,0.6578,0.6578,1.0,76.67
ON037004,Eldon,Victoria,ON,ON100006,Eldon,Victoria,ON,SAME_AS,1.0,1.0,1.0,100.0
ON037003,Emily,Victoria,ON,ON100007,Emily,Victoria,ON,SAME_AS,1.0,1.0,1.0,100.0
ON037005,Fenelon,Victoria,ON,ON100008,Fenelon,Victoria,ON,SAME_AS,1.0,1.0,1.0,100.0
ON037001,Mariposa,Victoria,ON,ON100014,Mariposa,Victoria,ON,SAME_AS,1.0,1.0,1.0,100.0
ON037002,Ops,Victoria,ON,ON100011,"Lindsay, Town of",Victoria,ON,CONTAINS,0.0361,0.0361,1.0,37.37
ON042003,Markham,York,ON,ON105007,Markham,York,ON,SAME_AS,1.0,1.0,1.0,100.0
ON042004,Scarborough,York,ON,ON105008,Scarborough,York,ON,SAME_AS,1.0,1.0,1.0,100.0
ON020008,Kitley,Leeds,ON,ON083009,Kitley,Leeds,ON,SAME_AS,1.0,1.0,1.0,100.0
ON033009,Pembroke,Renfrew,ON,ON096012,Pembroke,Renfrew,ON,CONTAINS,0.8666,0.8666,1.0,100.0
ON033009,Pembroke,Renfrew,ON,ON096013,"Pembroke, Village",Renfrew,ON,CONTAINS,0.1334,0.1334,1.0,74.8
ON033007,McNab,Renfrew,ON,ON096004,Arnprior,Renfrew,ON,CONTAINS,0.0201,0.0201,1.0,40.77
ON026010,Georgina,Ontario,ON,ON105002,Georgina,York,ON,SAME_AS,1.0,1.0,1.0,80.91
ON020007,Escott,Leeds,ON,ON083008,Escott,Leeds,ON,SAME_AS,1.0,1.0,1.0,100.0
ON020011,Yonge,Leeds,ON,ON083012,Yonge,Leeds,ON,SAME_AS,1.0,1.0,1.0,100.0
ON035013,Adjala,Simcoe,ON,ON098001,Adjala,Simcoe,ON,SAME_AS,1.0,1.0,1.0,100.0
ON040010,"Thorold, Village",Welland,ON,ON102010,"Thorald, Village",Welland,ON,SAME_AS,1.0,1.0,1.0,95.62
ON020009,Leeds,Leeds,ON,ON083011,Leeds,Leeds,ON,SAME_AS,1.0,1.0,1.0,100.0
ON020010,Lansdowne,Leeds,ON,ON083010,Lansdowne,Leeds,ON,SAME_AS,1.0,1.0,1.0,100.0
ON002004,Dumfries S,Brant,ON,ON065004,"Dumfries, South",Brant ,ON,SAME_AS,1.0,1.0,1.0,86.0
ON002008,Tuscorora,Brant,ON,ON065008,Tuscarora,Brant ,ON,SAME_AS,1.0,1.0,1.0,92.22
ON004004,Gower N,Carleton,ON,ON067004,"Gower, North",Carleton,ON,SAME_AS,1.0,1.0,1.0,81.58
ON011009,Melancthon & Proton,Grey,ON,ON075014,Proton,Grey,ON,CONTAINS,0.4915,0.4915,1.0,63.6
ON011009,Melancthon & Proton,Grey,ON,ON075010,Melancthon,Grey,ON,CONTAINS,0.5085,0.5085,1.0,78.28
ON007004,Dorchester,Elgin,ON,ON070003,Dorchester,Elgin,ON,SAME_AS,1.0,1.0,1.0,100.0
ON008005,Maidstone,Essex,ON,ON071005,Maidstone,Essex,ON,SAME_AS,1.0,1.0,1.0,100.0
ON008008,Sandwich,Essex,ON,ON071009,"Sandwich, West",Essex,ON,CONTAINS,0.3376,0.3376,1.0,80.91
ON008008,Sandwich,Essex,ON,ON071008,"Sandwich, East",Essex,ON,CONTAINS,0.6031,0.6031,1.0,80.91
ON008008,Sandwich,Essex,ON,ON071010,"Sandwich, Town of",Essex,ON,CONTAINS,0.0363,0.0363,1.0,74.8
ON008008,Sandwich,Essex,ON,ON071013,"Winder, Town of",Essex,ON,CONTAINS,0.0231,0.0231,1.0,48.26
ON008003,Colchester,Essex,ON,ON071003,Colchester,Essex,ON,SAME_AS,1.0,1.0,1.0,100.0
ON008999,NO DATA,Essex,ON,ON071999,NO DATA,Essex,ON,SAME_AS,1.0,1.0,1.0,100.0
ON008001,"Amherstburgh, Town",Essex,ON,ON071001,"Amherstburgh, Town of",Essex,ON,SAME_AS,1.0,1.0,1.0,94.62
ON009999,NO DATA,Frontenac,ON,ON084008,Kaladar,Lennox and Addington ,ON,CONTAINS,0.2622,0.2622,1.0,28.28
ON009999,NO DATA,Frontenac,ON,ON072009,Oso,Frontenac,ON,CONTAINS,0.1845,0.1845,1.0,44.0
ON009999,NO DATA,Frontenac,ON,ON072004,Kennebec,Frontenac,ON,CONTAINS,0.2847,0.2847,1.0,39.33
ON009999,NO DATA,Frontenac,ON,ON072008,Olden,Frontenac,ON,CONTAINS,0.2685,0.2685,1.0,53.33
ON009001,Kingston,Frontenac,ON,ON109008,"Asylum, Nunnery, &c",Kingston,ON,CONTAINS,0.0104,0.0104,1.0,20.96
ON009001,Kingston,Frontenac,ON,ON072005,Kingston,Frontenac,ON,SAME_AS,0.9825,0.9825,1.0,100.0
ON009004,Wolfe’s Island,Frontenac,ON,ON072015,Wolfe Island,Frontenac,ON,SAME_AS,1.0,1.0,1.0,94.62
ON010002,Charlottenburg,Glengary,ON,ON073001,Charlottenburgh,Glengary ,ON,SAME_AS,1.0,1.0,1.0,97.59
ON012001,Augusta,Grenville,ON,ON074001,Augusta,Grenville ,ON,SAME_AS,1.0,1.0,1.0,100.0
ON012003,Gower S,Grenville,ON,ON074003,"Gower, South",Grenville ,ON,SAME_AS,1.0,1.0,1.0,81.58
ON012005,Wolfred,Grenville,ON,ON074008,Wolford,Grenville ,ON,SAME_AS,0.9891,0.9891,1.0,90.0
ON012005,Wolfred,Grenville,ON,ON074005,"Mernakville, Village",Grenville ,ON,CONTAINS,0.0109,0.0109,1.0,40.37
ON012006,"Prescott, Town",Grenville,ON,ON074007,"Present, town of",Grenville ,ON,SAME_AS,1.0,1.0,1.0,81.33
ON011015,Indian Territory,Grey,ON,ON066002,Amabel,Bruce,ON,CONTAINS,0.1788,0.1788,1.0,26.06
ON011015,Indian Territory,Grey,ON,ON075009,"Keppel, Sarawak and Brook",Grey,ON,CONTAINS,0.2328,0.2328,1.0,47.07
ON011015,Indian Territory,Grey,ON,ON066001,Albermarle,Bruce,ON,CONTAINS,0.2872,0.2872,1.0,34.87
ON011015,Indian Territory,Grey,ON,ON066999,NO DATA,Bruce,ON,CONTAINS,0.3012,0.3012,1.0,37.68
ON011002,Bentinck,Grey,ON,ON075002,Bentinck,Grey,ON,SAME_AS,1.0,1.0,1.0,100.0
ON011013,Sullivan,Grey,ON,ON075015,Sullivan,Grey,ON,SAME_AS,1.0,1.0,1.0,100.0
ON013001,Canboro,Haldimand,ON,ON076001,Canboro,Haldimand,ON,SAME_AS,1.0,1.0,1.0,100.0
ON013003,Cayuga N,Haldimand,ON,ON076002,"Cayuga, North",Haldimand,ON,SAME_AS,1.0,1.0,1.0,83.33
ON013002,Cayuga S,Haldimand,ON,ON076003,"Cayuga, South",Haldimand,ON,SAME_AS,1.0,1.0,1.0,83.33
ON013005,Moulton,Haldimand,ON,ON076005,"Dunnville, Village",Haldimand,ON,CONTAINS,0.0199,0.0199,1.0,41.2
ON013005,Moulton,Haldimand,ON,ON076006,Moulton and Sherbrooke,Haldimand,ON,WITHIN,0.8097,0.9801,0.8232,63.79
ON014001,Esquessing,Halton,ON,ON077001,Esquesing,Halton,ON,SAME_AS,0.9914,0.9914,1.0,96.32
ON014001,Esquessing,Halton,ON,ON077002,"Georgetown, Village",Halton,ON,CONTAINS,0.0086,0.0086,1.0,49.31
ON044005,"Hamilton, St. George’s Ward",Hamilton,ON,ON108002,St. Georges’ Ward,Hamilton,ON,SAME_AS,0.9898,1.0,0.9898,80.91
ON015008,Tyendenaga,Hastings,ON,ON078014,Tyendinaga,Hastings,ON,SAME_AS,1.0,1.0,1.0,93.0
ON015006,Sidney,Hastings,ON,ON078012,"Trenton, Village",Hastings,ON,CONTAINS,0.0083,0.0083,1.0,42.73
ON015006,Sidney,Hastings,ON,ON078010,Sydney,Hastings,ON,SAME_AS,0.9917,0.9917,1.0,88.33
ON015001,"Belleville, Town",Hastings,ON,ON078001,"Belleville, Town of",Hastings,ON,SAME_AS,1.0,1.0,1.0,94.0
ON016013,Tuckersmith,Huron,ON,ON079016,Tuckersmith,Huron,ON,SAME_AS,0.9974,0.9974,1.0,100.0
ON016005,Osborne,Huron,ON,ON079018,Usborne,Huron,ON,SAME_AS,1.0,1.0,1.0,90.0
ON016009,Ashfield,Huron,ON,ON079001,Ashfield,Huron,ON,SAME_AS,1.0,1.0,1.0,100.0
ON016015,Goderich,Huron,ON,ON079005,Goderich,Huron,ON,SAME_AS,0.9839,0.9839,1.0,100.0
ON016012,Hullett,Huron,ON,ON079010,Hullett,Huron,ON,SAME_AS,0.9958,0.9958,1.0,100.0
ON016016,"Goderich, Town",Huron,ON,ON079006,"Goderich, Town of",Huron,ON,SAME_AS,1.0,1.0,1.0,93.23
ON017001,Camden & Zone,Kent,ON,ON080001,Camden and Gore,Kent,ON,CONTAINS,0.6534,0.6534,1.0,80.0
ON017001,Camden & Zone,Kent,ON,ON080011,Zone,Kent,ON,CONTAINS,0.3466,0.3466,1.0,62.94
ON017007,Romney & Tilbury East,Kent,ON,ON080009,Romney,Kent,ON,CONTAINS,0.3247,0.3247,1.0,61.11
ON017007,Romney & Tilbury East,Kent,ON,ON080010,Tilbury East,Kent,ON,CONTAINS,0.6753,0.6753,1.0,80.91
ON017008,"Chatham, Town",Kent,ON,ON080002,"Chatham, Town of",Kent,ON,SAME_AS,1.0,1.0,1.0,92.76
ON018002,Brooke,Lambton,ON,ON081002,Brooke,Lambton,ON,SAME_AS,1.0,1.0,1.0,100.0
ON019013,"Perth, Town",Lanark,ON,ON082012,"Perth, Town of",Lanark,ON,SAME_AS,1.0,1.0,1.0,91.6
ON020003,Crosby N,Leeds,ON,ON083004,"Crosby, North",Leeds,ON,SAME_AS,1.0,1.0,1.0,83.33
ON020004,Crosby S,Leeds,ON,ON083005,"Crosby, South",Leeds,ON,SAME_AS,1.0,1.0,1.0,83.33
ON001003,Earnestown,Addington,ON,ON084006,Ernestown,Lennox and Addington ,ON,SAME_AS,1.0,1.0,1.0,84.94
ON022007,Niagara,Lincoln,ON,ON085007,Niagara,Lincoln,ON,SAME_AS,1.0,1.0,1.0,100.0
ON022009,Ste. Catherines,Lincoln,ON,ON085009,"St. Catherines, Town of",Lincoln,ON,SAME_AS,1.0,1.0,1.0,81.58
ON022008,"Niagara, Town",Lincoln,ON,ON085008,"Niagara, Town of",Lincoln,ON,SAME_AS,1.0,1.0,1.0,92.76
ON023009,Dorchester,Middlesex,ON,ON086004,"Dorchester, North",Middlesex,ON,SAME_AS,1.0,1.0,1.0,81.85
ON023006,Williams,Middlesex,ON,ON086012,"Williams, East",Middlesex,ON,CONTAINS,0.5209,0.5209,1.0,80.91
ON023006,Williams,Middlesex,ON,ON086013,"Williams, West",Middlesex,ON,CONTAINS,0.4791,0.4791,1.0,80.91
ON023003,Carradoc,Middlesex,ON,ON086002,Carradoc,Middlesex,ON,SAME_AS,0.9863,0.9863,1.0,100.0
ON025009,"Simcoe, Town",Norfolk,ON,ON087004,"Simcoe, Town of",Norfolk,ON,SAME_AS,1.0,1.0,1.0,92.22
ON024004,Alnwick,Northumberland,ON,ON088001,Alnwick,Northumberland,ON,SAME_AS,1.0,1.0,1.0,100.0
ON026001,Whitby,Ontario,ON,ON089011,"Whitby, East",Ontario,ON,CONTAINS,0.4943,0.4943,1.0,76.67
ON026001,Whitby,Ontario,ON,ON089013,"Whitby, Town of",Ontario,ON,CONTAINS,0.0414,0.0414,1.0,70.0
ON026001,Whitby,Ontario,ON,ON089012,"Whitby, West",Ontario,ON,CONTAINS,0.4643,0.4643,1.0,76.67
ON046001,"Bytown, East Ward",Bytown,ON,ON111003,St. Georges’ Ward,Ottawa,ON,CONTAINS,0.4387,0.4387,1.0,47.06
ON046001,"Bytown, East Ward",Bytown,ON,ON111001,By Ward,Ottawa,ON,CONTAINS,0.2576,0.2576,1.0,50.83
ON046001,"Bytown, East Ward",Bytown,ON,ON111002,Ottawa Ward,Ottawa,ON,CONTAINS,0.3037,0.3037,1.0,50.0
ON027010,Nissouri E,Oxford,ON,ON090006,"Nissouri, East",Oxford,ON,SAME_AS,1.0,1.0,1.0,88.33
ON027001,Zorra E,Oxford,ON,ON090013,"Zorra, East",Oxford,ON,SAME_AS,1.0,1.0,1.0,84.44
ON027002,Zorra W-O,Oxford,ON,ON090004,"Embro, Village",Oxford,ON,CONTAINS,0.0102,0.0102,1.0,42.17
ON027011,"Woodstock, Town",Oxford,ON,ON090012,"Woodstock, Town of",Oxford,ON,SAME_AS,1.0,1.0,1.0,93.64
ON027007,Norwich,Oxford,ON,ON090008,"Norwich, South",Oxford,ON,CONTAINS,0.5044,0.5044,1.0,76.67
ON027007,Norwich,Oxford,ON,ON090007,"Norwich, North",Oxford,ON,CONTAINS,0.4956,0.4956,1.0,76.67
ON027004,Oxford E,Oxford,ON,ON090010,"Oxford, East",Oxford,ON,SAME_AS,1.0,1.0,1.0,86.0
ON027003,Oxford N,Oxford,ON,ON090009,"Oxford, North",Oxford,ON,SAME_AS,1.0,1.0,1.0,83.33
ON027005,Oxford W-O,Oxford,ON,ON090011,"Oxford, West",Oxford,ON,SAME_AS,1.0,1.0,1.0,80.91
ON028005,"Toronto, Gore",Peel,ON,ON091007,Toronto Gore,Peel,ON,SAME_AS,1.0,1.0,1.0,97.2
ON029007,Easthope N,Perth,ON,ON092003,"Easthope, North",Perth,ON,SAME_AS,0.9897,0.9897,1.0,86.0
ON030001,Belmont & Methuen,Peterboro,ON,ON093003,Belmont and Methuen,Peterborough,ON,SAME_AS,1.0,1.0,1.0,87.94
ON024008,Monaghan S,Northumberland,ON,ON088009,"Monaghan, South",Northumberland,ON,SAME_AS,1.0,1.0,1.0,86.0
ON031003,Hawkesbury E,Prescott,ON,ON094003,"Hawkesbury, East",Prescott,ON,SAME_AS,1.0,1.0,1.0,90.0
ON031002,Hawkesbury,Prescott,ON,ON094004,"Hawkesbury, West",Prescott,ON,SAME_AS,0.9807,0.9807,1.0,83.85
ON031002,Hawkesbury,Prescott,ON,ON094005,"Hawkesbury, Village",Prescott,ON,CONTAINS,0.0193,0.0193,1.0,78.28
ON031004,Longueuil W-O,Prescott,ON,ON094006,Longueuil,Prescott,ON,SAME_AS,1.0,1.0,1.0,87.27
ON031006,Plantagenet N,Prescott,ON,ON094007,"Plantagenet, North",Prescott,ON,SAME_AS,1.0,1.0,1.0,88.71
ON031007,Plantagenet S,Prescott,ON,ON094008,"Plantagenet, South",Prescott,ON,SAME_AS,1.0,1.0,1.0,88.71
ON032005,Marysburg,Prince Edward,ON,ON095005,Marysburgh,Prince Edward,ON,SAME_AS,1.0,1.0,1.0,96.32
ON032007,"Picton, Town",Prince Edward,ON,ON095006,"Picton, Town of",Prince Edward,ON,SAME_AS,1.0,1.0,1.0,92.22
ON033003,Blitchfield,Renfrew,ON,ON096006,Blithfield,Renfrew,ON,SAME_AS,1.0,1.0,1.0,96.67
ON033011,Brougham,Renfrew,ON,ON096005,Bagot and Brougham,Renfrew,ON,WITHIN,0.6485,1.0,0.6485,73.08
ON004009,Osgood,Carleton,ON,ON067009,Osgoode,Carleton,ON,SAME_AS,1.0,1.0,1.0,94.62
ON035001,Orillia & Matchedash,Simcoe,ON,ON098014,Orillia and Matchedash,Simcoe,ON,SAME_AS,1.0,1.0,1.0,93.33
ON035007,Tiny,Simcoe,ON,ON098017,Tay and Tiny,Simcoe,ON,WITHIN,0.6444,0.997,0.6457,65.0
ON047001,"London, St. George’s Ward",London,ON,ON110001,Ward No. 1,London,ON,CONTAINS,0.4044,0.4044,1.0,46.0
ON047001,"London, St. George’s Ward",London,ON,ON110003,Ward No. 3,London,ON,CONTAINS,0.5956,0.5956,1.0,46.0
ON047002,"London, St. Patrick’s Ward",London,ON,ON110002,Ward No. 2,London,ON,CONTAINS,0.5417,0.5417,1.0,45.56
ON047002,"London, St. Patrick’s Ward",London,ON,ON110004,Ward No. 4,London,ON,CONTAINS,0.4583,0.4583,1.0,45.56
ON038002,Waterloo,Waterloo,ON,ON101005,"Hespeler, Village",Waterloo,ON,CONTAINS,0.0065,0.0065,1.0,46.8
ON038002,Waterloo,Waterloo,ON,ON101009,"Waterloo, South",Waterloo,ON,CONTAINS,0.4868,0.4868,1.0,78.7
ON038002,Waterloo,Waterloo,ON,ON101001,"Berlin, Village",Waterloo,ON,CONTAINS,0.0342,0.0342,1.0,48.26
ON038002,Waterloo,Waterloo,ON,ON101007,"Waterloo, Village",Waterloo,ON,CONTAINS,0.0334,0.0334,1.0,74.8
ON038002,Waterloo,Waterloo,ON,ON101008,"Waterloo, North",Waterloo,ON,CONTAINS,0.4391,0.4391,1.0,78.7
ON038001,Dumfries N,Waterloo,ON,ON101002,"Dumfries, North",Waterloo,ON,SAME_AS,1.0,1.0,1.0,86.0
ON038003,Wilmot,Waterloo,ON,ON101004,"Hamburg, Village",Waterloo,ON,CONTAINS,0.0093,0.0093,1.0,42.73
ON038003,Wilmot,Waterloo,ON,ON101011,Wilmot,Waterloo,ON,SAME_AS,0.9907,0.9907,1.0,100.0
ON038007,"Preston, Village",Waterloo,ON,ON101006,"Preston, Village",Waterloo,ON,SAME_AS,1.0,1.0,1.0,100.0
ON041006,Binbrook,Wentworth,ON,ON104003,Binbrook,Wentworth,ON,SAME_AS,1.0,1.0,1.0,100.0
ON041002,Flamboro E,Wentworth,ON,ON104006,"Flamboro, East",Wentworth,ON,SAME_AS,1.0,1.0,1.0,88.33
ON041003,Flamboro W-O,Wentworth,ON,ON104007,"Flamboro, West",Wentworth,ON,SAME_AS,1.0,1.0,1.0,83.85
ON041005,Glandford,Wentworth,ON,ON104008,Glanford,Wentworth,ON,SAME_AS,1.0,1.0,1.0,95.88
ON044001,"Hamilton, St. Patrick’s Ward",Hamilton,ON,ON108005,St. Patricks’ Ward,Hamilton,ON,SAME_AS,1.0,1.0,1.0,81.74
ON044004,"Hamilton, St. Lawrence Ward",Hamilton,ON,ON108003,St. Lawrence Ward,Hamilton,ON,SAME_AS,1.0,1.0,1.0,84.09
ON044002,"Hamilton, St. Mary’s Ward",Hamilton,ON,ON108004,St. Mary’s Ward,Hamilton,ON,SAME_AS,1.0,1.0,1.0,82.5
ON040007,Humberston,Welland,ON,ON102006,Humberstone,Welland,ON,SAME_AS,1.0,1.0,1.0,96.67
ON039004,"Guelph, Town",Wellington,ON,ON103009,"Guelph, Town of",Wellington,ON,SAME_AS,1.0,1.0,1.0,92.22
ON035014,Tosoronto,Simcoe,ON,ON098019,Tossorontio,Simcoe,ON,SAME_AS,1.0,1.0,1.0,93.0
ON035018,"Barrie, Town",Simcoe,ON,ON098002,"Barrie, Town of",Simcoe,ON,SAME_AS,1.0,1.0,1.0,92.22
ON036002,Osnabruck,Stormont,ON,ON099004,Osnabruck,Stormont,ON,SAME_AS,1.0,1.0,1.0,100.0
ON036005,"Cornwall, Town",Stormont,ON,ON099001,"Cornwall, Town of",Stormont,ON,SAME_AS,1.0,1.0,1.0,93.23
ON043001,"Toronto, City","Toronto, City",ON,ON112003,St. Georges’ Ward,Toronto,ON,CONTAINS,0.1638,0.1642,0.9838,39.67
ON043001,"Toronto, City","Toronto, City",ON,ON112001,St. Andrews’ Ward,Toronto,ON,CONTAINS,0.0829,0.0829,1.0,35.0
ON043001,"Toronto, City","Toronto, City",ON,ON112006,St. Lawrence Ward,Toronto,ON,CONTAINS,0.0711,0.0712,0.9909,39.67
ON043001,"Toronto, City","Toronto, City",ON,ON112005,St. Johns’ Ward,Toronto,ON,CONTAINS,0.0684,0.0685,0.9946,41.0
ON043001,"Toronto, City","Toronto, City",ON,ON112004,St. James’ Ward,Toronto,ON,CONTAINS,0.065,0.0651,0.9694,31.0
ON043001,"Toronto, City","Toronto, City",ON,ON112002,St. Davids’ Ward,Toronto,ON,CONTAINS,0.1931,0.1931,1.0,35.48
ON042005,York,York,ON,ON112008,"Religious, Collegiate, and other Public Institutions",Toronto,ON,CONTAINS,0.0086,0.0086,1.0,15.91
ON042005,York,York,ON,ON105012,"Yorkville, Village",York,ON,CONTAINS,0.0072,0.0072,1.0,55.45
ON042005,York,York,ON,ON105011,York,York,ON,SAME_AS,0.9836,0.9843,0.9994,100.0
ON037007,Verulam,Victoria,ON,ON100017,Verulam,Victoria,ON,SAME_AS,1.0,1.0,1.0,100.0
ON042001,Etobicoke,York,ON,ON105001,Etobicoke,York,ON,SAME_AS,1.0,1.0,1.0,100.0
ON042002,Vaughan,York,ON,ON105009,Vaughan,York,ON,SAME_AS,1.0,1.0,1.0,100.0
ON042006,King,York,ON,ON105006,King,York,ON,SAME_AS,1.0,1.0,1.0,100.0
ON042009,Whitchurch,York,ON,ON105010,Whitchurch,York,ON,SAME_AS,1.0,1.0,1.0,100.0
ON042007,Gwillimbury N,York,ON,ON105004,"Gwillimhury, North",York,ON,SAME_AS,0.9993,1.0,0.9993,84.19
ON030009,"Peterboro, Town",Peterboro,ON,ON093012,"Peterborough, Town of",Peterborough,ON,SAME_AS,1.0,1.0,1.0,84.05
ON041009,"Dundas, Town",Wentworth,ON,ON104005,"Dundas, Town of",Wentworth,ON,SAME_AS,1.0,1.0,1.0,92.22
ON044003,"Hamilton, St. Andrew’s Ward",Hamilton,ON,ON108001,St. Andrews’ Ward,Hamilton,ON,SAME_AS,1.0,1.0,1.0,80.91
